"Codice_PreCipe","Data_PreCipe","Progressivo_PreCipe","Codice_Titolario","Numero_Fascicolo","Numero_SottoFascicolo","Codice_Registro","Codice_Registro2","Codice_Registro3","Numero_OdgPreCipe","Progressivo_NumeroPreCipe","Codice_ArgomentoPreCipe","Oggetto_PreCipe","Codice_RisultanzaPreCipe","Nota_RisultanzaPreCipe","Codice_Ufficio","Numero_Delibera","Annotazioni_PreCipe"
9027,"2016-07-19 00:00:00",27,11,490,0,6555,,,"8c",0,41,"RELAZIONE ANNUALE MIT SU PROGRAMMI TRIENNALI AUTORITÀ PORTUALI;",0,,,0,""
9028,"2016-07-19 00:00:00",28,12,139,0,6974,,,"8d",0,41,"FSN 2014 – RELAZIONE DELL’ISTITUTO SUPERIORE DI SANITÀ SULL’UTILIZZO DELLA QUOTA ACCANTONATA DI 10 MILIONI DI EURO A VALERE SUGLI OBIETTIVI DI PIANO;",0,,,0,""
9301,"2016-11-23 00:00:00",1,2,0,0,0,,,"1.a",0,35,"Patto per la regione Lazio",1,,,0,""
9302,"2016-11-23 00:00:00",2,2,0,0,0,,,"1.b",0,35,"Patto per la città Milano",1,,,0,""
9303,"2016-11-23 00:00:00",3,2,0,0,0,,,"1.c",0,35,"Patto per la città di Firenze",1,,,0,""
9304,"2016-11-23 00:00:00",4,2,0,0,0,,,"1.d",0,35,"Piano operativo Ministero dello sviluppo economico",1,,,0,""
9305,"2016-11-23 00:00:00",5,2,115,0,0,,,"1.e",0,35,"FSC 2007-2013. Destinazione quota residua sulle revoche di cui alla delibera CIPE n. 21/2014",1,,,0,""
9306,"2016-11-23 00:00:00",6,2,123,0,7046,,,"2",0,55,"Accordo di partenariato: approvazione del Programma operativo complementare al PON ""Infrastrutture e reti"" 2014-2020 del Ministero delle infrastrutture e dei trasporti",1,,,0,""
9307,"2016-11-23 00:00:00",7,11,170,0,7076,,,"3.a",0,56,"Potenziamento asse ferroviario Monaco-Verona. Galleria di base del Brennero. Proroga dichiarazione di pubblica utilità",1,,,0,""
9308,"2016-11-23 00:00:00",8,11,503,0,6972,,,"3.b",0,56,"Interventi nel settore dei sistemi di trasporto rapido di massa. Tranvia su gomma de L'Aquila. Definanziamento e finanziamento di un nuovo intervento nello stesso Comune",1,,,0,""
9309,"2016-11-23 00:00:00",9,11,126,0,7042,,,"3.c",0,56,"Torino-Lione, opere e misure compensative dell'impatto territoriale e sociale. Modifica del soggetto aggiudicatore e rimodulazione interventi",1,,,0,""
9310,"2016-11-23 00:00:00",10,11,0,0,0,,,"3.d",0,56,"Porto di Venezia, terminal Montesyndial: progetto preliminare",2,,,0,""
9311,"2016-11-23 00:00:00",11,11,349,0,7054,,,"3.e",0,56,"""Itinerario Agrigento-Caltanissetta - A19-640 Porto Empedocle, ammodernamento e adeguamento alla cat. B del decreto ministeriale 5/11/2001 - 2° tratto dal Km 44+000 allo svincolo con la A19: proroga della pubblica utilità",1,,,0,""
9312,"2016-11-23 00:00:00",12,11,53,0,7066,,,"3.f",0,56,"Asse viario Umbria - Marche e Quadrilatero di penetrazione interna: fabbisogno economico-finanziario per il completamento degli interventi infrastrutturali residuali",1,,,0,""
9313,"2016-11-23 00:00:00",13,11,53,0,7064,,,"3.g",0,56,"Asse viario Marche - Umbria e Quadrilatero di penetrazione interna. Maxilotto 1 - lavori direttrice SS 77 ""Val di Chienti"" Civitanova Marche-Foligno e interventi di complemento. Modifica opere compensative di cui alla delibera n. 83/2008",1,,,0,""
9314,"2016-11-23 00:00:00",14,11,219,0,7060,,,"3.h",0,56,"Collegamento autostradale di Connessione tra le città di Brescia e dei Milano (Bre.Be.Mi): progetto definitivo di spostamento delle linee aeree Terna in località Lovernato/Ospitaletto (Bs)",1,,,0,""
9315,"2016-11-23 00:00:00",15,2,78,0,7090,,,"4",0,45,"Sisma Abruzzo: finalizzazione dell'accantonamento prudenziale per le attività solutorie di eventuali ulteriori obbligazioni assunte dalla cessata gestione commissariale a valere sulla contabilità speciale n. 5281 (delibera CIPE 23/2015, punto 2.5)",1,,,0,""
9316,"2016-11-23 00:00:00",16,2,121,0,0,,,"5",0,0,"Riparto 2015 e 2016 del Fondo per il funzionamento dei Nuclei di valutazione e verifica degli investimenti pubblici - regionali e delle Amministrazioni centrali e per le cosiddette ""funzioni orizzontali"" (coordinamento dei Nuclei e MIP)), ex art. 1, comma 7, legge 144/1999",1,,,0,""
9317,"2016-11-23 00:00:00",17,12,130,0,7059,,,"6",0,53,"FSN 2007-2011. Conguagli su FSN 2007, 2008, 2009, 2010 e 2011 per le differenze tra gettiti IRAP e di addizionale regionale all'IRPEF effettivi e stimati in sede di riparto del FSN regione Siciliana",1,,,0,""
9318,"2016-11-23 00:00:00",18,7,505,0,7053,,,"7",0,0,"Revisione dell'accordo di programma per la dismissione degli usi militari dell'area denominata ex-POL del seno di Levante nel porto di Brindisi. Modifiche delibera CIPE n. 143/1999",2,,,0,""
9319,"2016-11-23 00:00:00",19,10,15,0,7073,,,"8",0,30,"Riparto Fondo Integrativo Speciale (FISR) 2015-2016",1,,,0,""
9320,"2016-11-23 00:00:00",20,14,0,0,0,,,"9",0,21,"Relazione annuale sull'attività svolta dal NARS nel 2015",1,,,0,""
9321,"2016-11-23 00:00:00",21,2,155,0,7072,,,"10",0,0,"Linee guida antimafia di cui all'art. 30, comma 3, del decreto legge 17 ottobre 2016, n. 189, recante interventi urgenti in favore delle popolazioni colpite dal sisma del 24 agosto 2016""",1,,,0,""
9322,"2016-11-23 00:00:00",22,11,504,0,7045,,,"11",0,12,"Parere sullo schema di decreto del Ministero delle infrastrutture e dei trasporti di concerto con il Ministero dell'economia e delle finanze di cui all'art.21, comma 8, del decreto legislativo n. 50/16, in materia di programma triennale dei lavori e programma biennale delle forniture e servizi",1,,,0,""
9323,"2016-11-23 00:00:00",23,2,157,0,7084,,,"12",0,30,"Parere sullo schema di decreto del Ministro dello sviluppo economico e, di concerto con il Ministro dell'economia e finanze, concernente la perimetrazione della ""Zona franca"" nell'ambito dei Comuni della regione Sardegna colpiti dell'alluvione del 18 e 19 novembre 2013 e la definizione delle agevolazioni da concedere alle imprese in essa localizzate",1,,,0,""
9324,"2016-11-23 00:00:00",24,11,0,0,0,,,"13",0,31,"Informativa concernente la Relazione sullo stato di attuazione della legge n. 211/1992 al 31 dicembre 2015 per sistemi di trasporto rapido in ambito urbano e per interventi sulle ferrovie concesse e governative",1,,,0,""
9325,"2016-11-23 00:00:00",25,2,0,0,0,,,"14",0,12,"Informativa concernente Programmazione triennale 2016-2018 del Fondo per la tutela del patrimonio culturale (art.1, cc 9-10, della legge n. 190/2014 - stabilità 2015",1,,,0,""
9326,"2016-11-23 00:00:00",26,12,0,0,0,,,"15",0,53,"Informativa concernente Fondo Sanitario Nazionale (FSN) 2014. Relazione dell'ISS relativa al progetto ""Attività di supporto tecnico scientifico dell'Istituto Superiore di Sanità ai processi decisionali e operativi delle Regioni nel campo della salute umana",1,,,0,""
8753,"2015-11-03 00:00:00",7,2,116,130,6626,,,"4.b",0,35,"Schema interventi Regione Toscana - Sensi Contemporanei, ""Lo sviluppo dell'industria audiovisiva"". Legge 190/2014- Utilizzo fondo per lo sviluppo e la coesione, programmazione 2014-2020",0,,,0,""
8754,"2015-11-03 00:00:00",8,2,115,95,6679,,,"4.c",0,35,"Regione Autonoma della Sardegna: decisioni adottate dal CIPE con delibera n. 21/2014 – Proposta di riprogrammazione della quota residua – Rimodulazione interventi delibera 31/2015 (piano SULCIS)",0,,,0,""
8755,"2015-11-03 00:00:00",9,11,451,0,6672,,,"5",0,38,"Approvazione dell’aggiornamento del Piano nazionale infrastrutturale per la ricarica dei veicoli alimentati ad energia elettrica",0,,,0,""
8756,"2015-11-03 00:00:00",10,11,351,35,6674,,,"6",0,0,"Piano per il dissesto idrogeologico: presa d’atto della Relazione presentata ai sensi dell’art. 1, comma 111, della legge 147/2013",0,,,0,""
8757,"2015-11-03 00:00:00",11,11,476,0,0,,,"7",0,12,"Programmi triennali delle opere pubbliche delle autorità Portuali di Augusta, Brindisi, Marina di Carrara, Messina, Olbia e Golfo Aranci, Piombino, Ravenna, Salerno, Savona, Taranto, Trieste - Annualita 2015-2017",0,,,0,"Rispettivamente nei fascicoli nn.  475, 470, 467, 469, 489, 462, 468, 471, 474, 477"
8758,"2015-11-03 00:00:00",12,12,122,0,6622,,,"8.a",0,7,"FSN 2008, 2009, 2010, 2011 e 2012: assegnazioni alle Regioni delle quote relative alle attività di ricerca nell'ambito delle attività di prevenzione e cura della fibrosi cistica",0,,,0,""
8759,"2015-11-03 00:00:00",13,12,112,0,6623,,,"8.b",0,7,"FSN 2013: ripartizione della quota destinata al finanziamento di interventi per la prevenzione e la lotta all'AIDS",0,,,0,""
8760,"2015-11-03 00:00:00",14,12,146,0,6281,6527,,"8.c",0,7,"FSN 2013 e 2014: riparto della quota vincolata per il finanziamento del Fondo per l'esclusività del rapporto del personale dirigente di cui alla legge 448 del 1998",0,,,0,""
8761,"2015-11-03 00:00:00",15,12,143,0,6249,,,"8.d",0,7,"FSN 2013: ripartizione della quota accantonata sul Fondo sanitario nazionale per il finanziamento delle borse di studio in medicina generale (3° annualità del triennio 2011-2014, 2° annualità del triennio 2012-2015 e 1° annualità 2013-2016)",0,,,0,""
8762,"2015-11-03 00:00:00",16,12,135,0,6526,,,"8.e",0,7,"FSN 2014: finanziamento borse di studio in medicina generale (3° annualità del triennio 2012-2015, 2° annualità del triennio 2013-2016 e 1° annualità del triennio 2014-2017);",0,,,0,""
8763,"2015-11-03 00:00:00",17,12,151,0,6668,,,"8.f",0,7,"FSN 2011-2013: Assegnazione alle regioni delle quote accantonate sulle somme vincolate delle disponibilità per il Servizio sanitario nazionale per gli obiettivi prioritari e di rilievo nazionale previsti dal PSN 2006-2008, per la realizzazione di progetti in tema di ottimizzazione dell’assistenza sanitaria nelle isole minori e nelle località caratterizzate da eccezionali difficoltà di accesso",0,,,0,""
8764,"2015-11-03 00:00:00",18,6,21,0,6676,,,"9",0,21,"Relazione ISA 2014",0,,,0,""
8765,"2015-11-03 00:00:00",19,1,0,0,0,,,"10",0,16,"Modifica del regolamento interno del CIPE",0,,,0,""
9044,"2016-08-04 00:00:00",1,2,123,0,6982,,,"1a",0,35,"FONDO SVILUPPO E COESIONE 2007-2013 REGIONE CAMPANIA RIPROGRAMMAZIONE DELIBERA N. 62/2011",0,,,0,""
9045,"2016-08-04 00:00:00",2,2,115,0,6983,,,"1b",0,35,"FONDO SVILUPPO E COESIONE 2007-2013 RIPROGRAMMAZIONE DEL PROGRAMMA ATTUATIVO DELLA REGIONE MARCHE",0,,,0,""
9046,"2016-08-04 00:00:00",3,2,115,0,7014,,,"1c",0,35,"RIMODULAZIONE PAR FSC 2007 – 2013 REGIONE LIGURIA",0,,,0,""
9047,"2016-08-04 00:00:00",4,2,108,0,7001,,,"1d",0,35,"REGIONE PUGLIA – FSC 2007/2013 – SOSTITUZIONE DI UN INTERVENTO PREVISTO DALLA  DELIBERA DEL CIPE N. 62/2011",0,,,0,""
9048,"2016-08-04 00:00:00",5,0,123,0,6967,,,"2a",0,57,"PROGRAMMA DI AZIONE E COESIONE COMPLEMENTARE AL PON CULTURA E SVILUPPO (FESR) 2014-2020 – MINISTERO DEI BENI E DELLE ATTIVITÀ CULTURALI E DEL TURISMO",0,,,0,""
9049,"2016-08-04 00:00:00",6,2,123,0,6984,,,"2b",0,57,"PROGRAMMA DI AZIONE COESIONE - COMPLEMENTARE AL PON CITTÀ METROPOLITANE 2014-2020.- AGENZIA COESIONE TERRITORIALE",0,,,0,""
9050,"2016-08-04 00:00:00",7,2,123,0,6985,,,"2c",0,57,"PROGRAMMA DI AZIONE COESIONE COMPLEMENTARE AL PON GOVERNANCE E CAPACITÀ ISTITUZIONALE 2014-2020. - AGENZIA COESIONE TERRITORIALE",0,,,0,""
9051,"2016-08-04 00:00:00",8,11,313,0,6971,,,"3a",0,56,"METROPOLITANA DI TORINO. LINEA 1, TRATTA LINGOTTO-BENGASI: ASSEGNAZIONE RISORSE",0,,,0,""
9052,"2016-08-04 00:00:00",9,11,498,0,6954,6981,,"3b",0,56,"POTENZIAMENTO DEGLI IMPIANTI FERROVIARI DI “LA SPEZIA MARITTIMA” ALL’INTERNO DEL PORTO COMMERCIALE SECONDO IL PIANO REGOLATORE PORTUALE: APPROVAZIONE PROGETTO DEFINITIVO E FINANZIAMENTO",0,,,0,""
9053,"2016-08-04 00:00:00",10,11,217,0,7010,,,"3c",0,56,"SISTEMA TANGENZIALE DI LUCCA, PRIMO E SECONDO STRALCIO",0,,,0,""
9054,"2016-08-04 00:00:00",11,11,247,0,0,,,"3d",0,56,"NODO FERROSTRADALE DI CASALECCHIO DI RENO",0,,,0,""
9055,"2016-08-04 00:00:00",12,11,340,0,6976,,,"3e",0,0,"LINEA FERROVIARIA BATTIPAGLIA - REGGIO CALABRIA, ADEGUAMENTO TECNOLOGICO E INFRASTRUTTURALE – SOTTOPROGETTO “SP 13 COSTRUZIONE GALLERIA SUBALVEARE TORRENTE FIUMICELLO” -  PROGETTO DEFINITIVO",0,,,0,""
9056,"2016-08-04 00:00:00",13,11,179,0,6995,,,"3f",0,56,"STRADA STATALE 106 “JONICA”: 3 MACROLOTTO  ",0,,,0,""
9057,"2016-08-04 00:00:00",14,11,407,0,6980,,,"4a",0,41,"SISTEMA FILOVIARIO DI VERONA (LEGGE N. 211/1992 E S.M.I.);",0,,,0,""
9058,"2016-08-04 00:00:00",15,2,123,0,6966,,,"4b",0,41,"INFORMATIVA SU PROGRAMMA COMPLEMENTARE PER LA GOVERNANCE DEI SISTEMI DI GESTIONE E CONTROLLO - OBIETTIVO DI COOPERAZIONE TERRITORIALE EUROPEA",0,,,0,""
9400,"2017-01-25 00:00:00",1,2,123,0,0,,,"1a",0,0,"FSC 2014-2020: Assegnazione di risorse per il completo finanziamento del “Programma straordinario di intervento per la riqualificazione urbana e la sicurezza delle periferie”, ai sensi dell’art. 1 comma 141, legge 11 dicembre 2016, n. 232 (legge di bilancio 2017)",0,,,0,""
9401,"2017-01-25 00:00:00",2,2,158,0,0,,,"1b",0,0,"FSC 2014-2020: Assegnazione di risorse per il finanziamento della misura sulla digitalizzazione delle PMI (art. 6, comma 2 decreto legge 145/2013)",0,,,0,""
9402,"2017-01-25 00:00:00",3,2,115,95,0,,,"1c",0,0,"FSC 2007- 2013: Regione Sardegna. Rimodulazioni del  Piano per il Sulcis, cofinanziato con delibera CIPE n.31/2015, modificata con delibera CIPE 96/2015;",0,,,0,""
9403,"2017-01-25 00:00:00",4,2,123,0,0,,,"2",0,0,"Accordo di partenariato (reg. UE n. 1303/2013): Programma Operativo Complementare “Legalità 2014 – 2020 del Ministero dell’Interno”",0,,,0,""
9404,"2017-01-25 00:00:00",5,11,170,0,0,,,"3a",0,56,"Asse Ferroviario Monaco-Verona. Accesso Sud alla Galleria di Base del Brennero. Quadruplicamento della Linea Fortezza - Verona. Lotto 1: Fortezza-Ponte Gardena, approvazione progetto definitivo",0,,,0,""
9405,"2017-01-25 00:00:00",6,11,295,0,0,,,"3b",0,56,"Itinerario stradale E78 Grosseto-Fano, Tratto Grosseto-Siena, Lotto 4, Adeguamento a quattro corsie del tratto Grosseto-Siena (S.S. 223 di Paganico) dal km. 27+200 al km 30+040. Approvazione progetto definitivo",0,,,0,""
9406,"2017-01-25 00:00:00",7,11,298,29,0,,,"3c",0,56,"Linea M4 metropolitana di Milano “San Cristoforo – Linate”, approvazione di varianti",0,,,0,""
9407,"2017-01-25 00:00:00",8,11,313,0,0,,,"3d",0,56,"Metropolitana leggera automatica di Torino, approvazione del progetto definitivo del 1° lotto funzionale “Fermi-Collegno centro” del prolungamento “Collegno - Cascine Vica”",0,,,0,""
9408,"2017-01-25 00:00:00",9,11,0,0,0,,,"3e",0,56,"Interventi nel settore dei sistemi di trasporto rapido di massa. Tranvia su gomma del comune di Latina “Linea 1, Latina scalo - Latina centro, e linea 2, Latina centro - nuovi quartieri ovest”. Definanziamento",0,,,0,""
9409,"2017-01-25 00:00:00",10,11,188,0,0,,,"3f",0,56,"Trasporto rapido costiero (Trc) Rimini fiera - Cattolica – 1° stralcio funzionale tratta Rimini Fs - Riccione Fs: assegnazione di finaziamento",0,,,0,""
9410,"2017-01-25 00:00:00",11,11,0,0,0,,,"3g",0,56,"Interventi nel settore dei sistemi di trasporto rapido di massa. Potenziamento e trasformazione della Ferrovia Circumetnea nelle aree urbane di Catania e Misterbianco e della submetropolitana fino a Paternò –Lotto di completamento dalla stazione Monte Po alla stazione Misterbianco centro della tratta Nesima-Misterbianco centro: assegnazione di finaziamento",0,,,0,""
9411,"2017-01-25 00:00:00",12,12,152,0,7113,,,"4a",0,28,"Fondo sanitario nazionale (FSN) 2015 -  riparto tra le Regioni della quota vincolata per l’assistenza prestata ai cittadini stranieri presenti sul territorio nazionale, non in regola con le norme relative all’ingresso e al soggiorno",0,,,0,""
9412,"2017-01-25 00:00:00",13,12,143,0,7114,,,"4b",0,28,"Fondo sanitario nazionale (FSN) 2015 - riparto tra le Regioni della quota vincolata per il finanziamento delle borse di studio in medicina generale",0,,,0,""
9413,"2017-01-25 00:00:00",14,0,0,0,0,,,"4c",0,28,"Fondo sanitario nazionale (FSN) 2015 - riparto tra le regioni delle somme destinate al fondo per l’esclusività del rapporto del personale dirigente del ruolo sanitario che ha optato per l’esercizio della libera professione intramuraria",0,,,0,""
9414,"2017-01-25 00:00:00",15,12,132,0,0,,,"4d",0,28,"Fondo sanitario nazionale (FSN) 2015 – riparto tra le regioni della quota destinata al finanziamento della sanità penitenziaria",0,,,0,""
9415,"2017-01-25 00:00:00",16,12,0,0,0,,,"4e",0,28,"Fondo sanitario nazionale (FSN) 2015: riparto tra le regioni della quota destinata al finanziamento di parte corrente per il superamento degli ospedali psichiatrici giudiziari",0,,,0,""
9416,"2017-01-25 00:00:00",17,12,0,0,0,,,"4f",0,28,"Fondo sanitario nazionale (FSN) 2016 - riparto tra le Regioni delle disponibilità finanziarie per il Servizio Sanitario Nazionale (SSN)",0,,,0,""
9417,"2017-01-25 00:00:00",18,12,0,0,0,,,"4g",0,28,"Fondo sanitario nazionale (FSN) 2016 - riparto tra le Regioni della quota vincolata per l’assistenza prestata ai cittadini stranieri presenti sul territorio nazionale non in regola con le norme relative all’ingresso e al soggiorno",0,,,0,""
9418,"2017-01-25 00:00:00",19,12,143,0,0,,,"4h",0,28,"Fondo sanitario nazionale (FSN) 2016 - riparto tra le Regioni della quota vincolata per il finanziamento delle borse di studio in medicina generale",0,,,0,""
9419,"2017-01-25 00:00:00",20,12,0,0,0,,,"4i",0,28,"Fondo sanitario nazionale (FSN) 2016 - riparto tra le regioni delle somme vincolate destinate al fondo per l’esclusività del rapporto del personale dirigente del ruolo sanitario che ha optato per l’esercizio della libera professione intramuraria",0,,,0,""
9420,"2017-01-25 00:00:00",21,12,0,0,0,,,"4j",0,28,"Fondo sanitario nazionale (FSN) 2016 - assegnazione alle Regioni delle risorse vincolate per la realizzazione degli obiettivi del Piano Sanitario Nazionale",0,,,0,""
9421,"2017-01-25 00:00:00",22,12,0,0,0,,,"4k",0,28,"Fondo sanitario nazionale (FSN) 2016 – riparto tra le regioni della quota destinata al finanziamento della medicina penitenziaria",0,,,0,""
9422,"2017-01-25 00:00:00",23,12,0,0,0,,,"4l",0,28,"Fondo sanitario nazionale (FSN) 2016 – Riparto tra le regioni della quota destinata al finanziamento di parte corrente per il superamento degli ospedali psichiatrici giudiziari",0,,,0,""
9423,"2017-01-25 00:00:00",24,0,0,0,0,,,"4m",0,28,"Fondo  sanitario  nazionale (FSN) 2014-2015-2016 – riparto  tra  le regioni della quota destinata al finanziamento in via sperimentale dello screening  neonatale per la diagnosi precoce di patologie metaboliche ereditarie",0,,,0,""
9424,"2017-01-25 00:00:00",25,2,0,0,0,,,"5",0,0,"FSC 2014-2020: Regione Campania. Copertura debiti del sistema di trasporto regionale su ferro: art. 11 del decreto legge n. 193/2016",0,,,0,""
9449,"2017-03-02 00:00:00",1,2,0,0,0,,,"1.",0,35,"FONDO PER LO SVILUPPO E LA COESIONE (FSC) 2014 -2020: ISTITUTI STORICI E FILOSOFICI DI NAPOLI - ASSEGNAZIONE RISORSE ",0,,,0,""
9450,"2017-03-02 00:00:00",2,2,0,0,0,,,"2",0,57,"ACCORDO DSI PARTENARIATO (REG. UE N.1303/2013): PROGRAMMA DI AZIONE COESIONE - APPROVAZIONE PROGRAMMA OPERATIVO COMPLEMENTARE 2014-2020 REGIONE CALABRIA",0,,,0,""
9451,"2017-03-02 00:00:00",3,11,0,0,0,,,"3.a",0,56,"METROPOLITANA LEGGERA AUTOMATICA DI TORINO - APPROVAZIONE DEL PROGETTO DEFINITOVO DEL 1° LOTTO FUNZIONALE  ""FERMI-COLLEGNO CENTRO"" DEL PROLUNGAMENTO"" COLLEGNO-CASCINE  VICA""",0,,,0,""
9452,"2017-03-02 00:00:00",4,11,0,0,0,,,"3.b",0,56,"INTERVENTI NEL SETTORE DEI SISTEMI DI TRASPORTO RAPIDO DI MASSA. TRANVIA SU GOMMA DEL COMUNE DI LATINA ""LINEA 1, LATINA SCALO - LATINA CENTRO, E LINEA 2, LATINA CENTRO - NUOVI QUARTIERI OVEST"" DEFINANZIAMENTO.",0,,,0,""
9453,"2017-03-02 00:00:00",5,11,0,0,0,,,"3.c",0,56,"TRASPORTO RAPIDO COSTIERO (trc) RIMINI FIERA - CATTOLICA - 1 STRALCIO FUNZIONALE TRATTA RIMINI FS - RICCIONE:ASSEGNAZIONE DI FINANZIAMENTO ",0,,,0,""
9454,"2017-03-02 00:00:00",6,11,0,0,0,,,"3.d",0,56,"INTERVENTI NEL SETTORE DEI SISTEMI DI TRASPORTO RAPIDO DI MASSA. POTENZIAMENTO E TRASFORMAZIONE DELLA FERROVIA CIRCUMETNEA NELLE AREE URBANE DI CATANIA E MISTERBIANCO E DELLA SUBMETROPOLITANA FINO A PATERNO'-LOTTO DI COMPLETAMENTO DALLA STAZIONE MONTE PO ALLA STAZIONE MISTERBIANCO CENTRO DELLA TRATTA NESIMA-MISTERBIANCO CENTRO: ASSEGNAZIONE DI FINANZIAMENTO",0,,,0,""
9455,"2017-03-02 00:00:00",7,13,0,0,0,,,"4",0,25,"PARERE SUL CONTRATTO DI SERVIZIO TRENITALIA IN AMBITO DI OBBLIGHI DI SERVIZIO PUBBLICO PER IL TRASPORTO FERROVIARIO DI PASSEGGERI A MEDIA-LUNGA PERCORRENZA 2017-2026",0,,,0,""
9456,"2017-03-02 00:00:00",8,2,155,0,0,,,"5",0,45,"SECONDE LINEE-GUIDA ANTIMAFIA DI CUI ALL'ARTICOLO 30, COMMA 3, DEL DECRETO LEGGE 17 OTTOBRE 2016, 189, CONVERTITO, CON MODIFICAZIONI, CON LEGGE N.229 DEL 15 DICEMBRE 2016, RECANTE INTERVENTI URGENTI IN FAVORE DELLE POPOLAZIONI COLPITE DAGLI EVENTI SISMICI DEL 2016",0,,,0,""
9565,"2017-07-06 00:00:00",1,11,318,0,7209,,,"1",0,56,"Infrastrutture: Metrotranvia Milano “Parco Nord-Seregno”, proroga della dichiarazione di pubblica utilità (delibera CIPE n. 58/2008);",0,,,0,""
9566,"2017-07-06 00:00:00",2,2,132,0,7217,,,"2a",0,35,"Assegnazione di risorse per le Capitali italiane della cultura, Mantova e Pistoia, (art. 7, comma 3- quater del DL n. 83/2014);",0,,,0,""
9567,"2017-07-06 00:00:00",3,2,116,0,7208,,,"2b",0,35,"Cofinanziamento di risorse delle addizionali europee derivanti dalla revisione di medio periodo del Quadro Finanziario Pluriennale;",0,,,0,""
9568,"2017-07-06 00:00:00",4,2,116,0,7212,,,"3a",0,57,"Programma di Azione Coesione - Programma Operativo Complementare “Energia e sviluppo dei territori"";",0,,,0,""
