"Codice_Delibera","Data_Delibera","Numero_Delibera","Numero_Verbale","Codice_Settore","Codice_Tipologia","Finanziamento","Codice_Funzionario","Codice_Funzionario2","Codice_Funzionario3","Data_Consegna","Consegna_Scheda","Nota_Consegna","Codice_Direttore","Data_DirettoreInvio","Data_DirettoreRitorno","Nota_Direttore","Invio_Ragioneria","Data_RagioneriaInvio","Data_RagioneriaRitorno","Nota_Ragioneria","Invio_Mef","Data_MefInvio","Data_MefPec","Data_MefRitorno","Osservazioni_Mef","Nota_Mef","Codice_Segretario","Data_SegretarioInvio","Data_SegretarioRitorno","Nota_Segretario","Codice_Presidente","Data_PresidenteInvio","Data_PresidenteRitorno","Nota_Presidente","Codice_Ufficio","Codice_Ufficio2","Codice_Ufficio3","Codice_StatoDelibera","Argomento","Nota_CC","Tipo_DocumentoCC","Numero_InvioCC","Data_InvioCC","Numero_RilievoCC","Data_RilievoCC","Numero_RispostaCC","Data_RispostaCC","Tipo_Rilievo","Nota_RilievoCC","Tipo_DocumentoCC2","Numero_RilievoCC2","Data_RilievoCC2","Numero_RispostaCC2","Data_RispostaCC2","Tipo_Rilievo2","Nota_RilievoCC2","Tipo_DocumentoCC3","Numero_RilievoCC3","Data_RilievoCC3","Numero_RispostaCC3","Data_RispostaCC3","Tipo_Rilievo3","Nota_RilievoCC3","Data_ConferenzaStatoRegioni","Numero_ConferenzaStatoRegioni","Nota_ConferenzaStatoRegioni","File_ConferenzaStatoRegioni","A_Data_ConferenzaStatoRegioni","A_Numero_ConferenzaStatoRegioni","A_Nota_ConferenzaStatoRegioni","A_File_ConferenzaStatoRegioni","Data_ConferenzaUnificata","Numero_ConferenzaUnificata","Nota_ConferenzaUnificata","File_ConferenzaUnificata","A_Data_ConferenzaUnificata","A_Numero_ConferenzaUnificata","A_Nota_ConferenzaUnificata","A_File_ConferenzaUnificata","Data_CommissioneParlamentare","Numero_CommissioneParlamentare","Nota_CommissioneParlamentare","File_CommissioneParlamentare","A_Data_CommissioneParlamentare","A_Numero_CommissioneParlamentare","A_Nota_CommissioneParlamentare","A_File_CommissioneParlamentare","Data_Parlamento","Nota_Parlamento","File_Parlamento","Registro_RegistrazioneCC","Foglio_RegistrazioneCC","Data_RegistrazioneCC","Numero_InvioGU","Data_InvioGU","Tipo_GU","Numero_GU","Data_GU","Nota_GU","Numero_EC","Data_EC","Numero_Co","Data_Co","Allegato_1","Allegato_2","Allegato_3","Tipo_Registrazione","Tipo_Pubblicazione","Inviata_Ragioneria","Nota_Cipe","Nota_ServizioCipe","Giorni_RilievoCC","Giorni_RilievoCC2","Giorni_RilievoCC3"
2648,"2017-07-10 00:00:00",43,0,0,0,0,17,10,10,"2017-09-05 00:00:00",FALSE,"",93,"2017-09-05 00:00:00","2017-09-05 00:00:00","",FALSE,,,,FALSE,"2017-09-05 00:00:00","2017-09-05 00:00:00","2017-09-28 00:00:00",TRUE,"RECEPITE OSSERVAZIONI MEF",96,"2017-09-29 00:00:00","2017-10-05 00:00:00","",116,"2017-10-05 00:00:00","2017-10-17 00:00:00","",21,0,0,,"Trasporto rapido costiero (TRC) Rimini fiera - Cattolica. 1° stralcio funzionale tratta Rimini FS- Riccione FS. Assegnazione di finanziamento","",0,"4934","2017-10-18 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"","","",0,0,FALSE,"","INVIO ALLA CORTE: ALLEGARE DOCUMENTO INVIATO DA DI MEGLIO CON MAIL DEL 25/8 ORE 13.13 SU POSTA SEGRETARIATO",,,
2649,"2017-07-10 00:00:00",44,0,0,0,0,17,10,10,"2017-09-15 00:00:00",FALSE,"",93,"2017-09-18 00:00:00","2017-09-18 00:00:00","",FALSE,,,,FALSE,"2017-09-21 00:00:00","2017-09-21 00:00:00","2017-10-06 00:00:00",TRUE,"",96,"2017-10-06 00:00:00","2017-10-10 00:00:00","",116,"2017-10-10 00:00:00","2017-10-11 00:00:00","",21,0,0,,"Interventi nel settore dei sistemi di trasporto rapido di massa. Potenziamento e trasformazione della ferrovia Circumetnea nelle aree urbane di Catania e Misterbianco e della tratta submetropolitana fino a Paternò lotto di completamento stazione Monte Po ","",0,"4865","2017-10-13 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"","","",0,0,FALSE,"","",,,
2650,"2017-07-10 00:00:00",45,0,0,0,0,102,11,10,"2017-09-05 00:00:00",FALSE,"",93,"2017-09-05 00:00:00","2017-09-05 00:00:00","",FALSE,,,,FALSE,"2017-09-05 00:00:00","2017-09-05 00:00:00","2017-09-28 00:00:00",FALSE,"",96,"2017-09-28 00:00:00","2017-10-05 00:00:00","",116,"2017-10-05 00:00:00","2017-10-17 00:00:00","",21,0,0,,"Metrotranvia Milano (Parco Nord)-Seregno. Proroga della dichiarazione di pubblica utilità (delibera n. 52/2008)","",0,"4931","2017-10-18 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"","","",0,0,FALSE,"","",,,
2651,"2017-07-10 00:00:00",46,0,0,0,0,102,51,10,"2017-07-31 00:00:00",FALSE,"",93,"2017-08-01 00:00:00","2017-08-01 00:00:00","",FALSE,,,,FALSE,"2017-08-01 00:00:00","2017-08-01 00:00:00","2017-09-21 00:00:00",FALSE,"",96,"2017-09-21 00:00:00","2017-09-27 00:00:00","",116,"2017-09-27 00:00:00","2017-10-05 00:00:00","",19,0,0,0,"Parere sullo Schema di Contratto di programma Stato/ENAV S.p.A. Periodo regolatorio 2016-2019","",0,"4773","2017-10-09 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,,,,0,0,FALSE,,,,,
2652,"2017-07-10 00:00:00",47,0,0,0,0,15,98,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-20 00:00:00","2017-07-20 00:00:00","",FALSE,,,,FALSE,"2017-07-20 00:00:00","2017-07-20 00:00:00","2017-08-16 00:00:00",FALSE,"",96,"2017-08-28 00:00:00","2017-08-31 00:00:00","",116,"2017-09-01 00:00:00","2017-09-14 00:00:00","",23,0,0,,"FSC 2014-2020: Assegnazione di risorse per il finanziamento dei voucher per la digitalizzazione delle micro, piccole e medie imprese (art.6, comme2, decreto legge 145/2013)","",0,"4429","2017-09-15 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,"2017-10-18 00:00:00","",,"","1228","2017-10-03 00:00:00","4739","2017-10-05 00:00:00",0,"239","2017-10-12 00:00:00","",,,,,"","","",0,0,FALSE,"","Controllare che sia stata sostituita dalla Corte la pagina 2",,,
2653,"2017-07-10 00:00:00",48,0,0,0,0,15,98,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-20 00:00:00","2017-07-20 00:00:00","",FALSE,,,,FALSE,"2017-07-20 00:00:00","2017-07-20 00:00:00","2017-08-16 00:00:00",FALSE,"",96,"2017-08-28 00:00:00","2017-08-31 00:00:00","",116,"2017-09-01 00:00:00","2017-09-14 00:00:00","",23,0,0,,"FSC 2014-2020: Assegnazione di risorse per il sistema dei Conti Pubblici Territoriali","",0,"4479","2017-09-20 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","1273","2017-10-11 00:00:00","4894","2017-10-16 00:00:00",0,,,"",,,,,"E170048Allegato1.pdf","","",0,0,FALSE,"","",,,
2654,"2017-07-10 00:00:00",49,0,0,0,0,15,98,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-20 00:00:00","2017-07-20 00:00:00","",FALSE,,,,FALSE,"2017-07-20 00:00:00","2017-07-20 00:00:00","2017-08-16 00:00:00",FALSE,"",96,"2017-08-28 00:00:00","2017-08-31 00:00:00","",116,"2017-09-01 00:00:00","2017-09-14 00:00:00","",23,0,0,0,"FSC 2014-2020: Assegnazione di risorse per le Capitali italiane della cultura, Mantova e Pistoia, (art. 7, comma 3- quater del DL n. 83/2014);","",0,"4476","2017-09-20 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,"2017-10-18 00:00:00","",,"","1264","2017-10-09 00:00:00","4813","2017-10-11 00:00:00",0,"243","2017-10-17 00:00:00","",,,,,,,,0,0,FALSE,,,,,
2655,"2017-07-10 00:00:00",50,0,0,0,0,15,98,10,"2017-08-02 00:00:00",FALSE,"",93,"2017-08-02 00:00:00","2017-08-02 00:00:00","",FALSE,,,,TRUE,"2017-08-02 00:00:00","2017-08-02 00:00:00","2017-09-14 00:00:00",FALSE,"",96,"2017-09-14 00:00:00","2017-09-22 00:00:00","",116,"2017-09-25 00:00:00","2017-10-05 00:00:00","",23,0,0,,"FSC 2014-2020: Cofinanziamento nazionale delle risorse delle addizionali europee derivanti dalla revisione di medio periodo del Quadro Finanziario Pluriennale;","",0,"4772","2017-10-09 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"","","",0,0,FALSE,"","",,,
2656,"2017-07-10 00:00:00",51,0,0,0,0,15,98,10,"2017-09-05 00:00:00",FALSE,"",93,"2017-09-05 00:00:00","2017-09-05 00:00:00","",FALSE,,,,FALSE,"2017-09-05 00:00:00","2017-09-05 00:00:00","2017-09-28 00:00:00",FALSE,"",96,"2017-09-28 00:00:00","2017-10-05 00:00:00","",116,"2017-10-05 00:00:00","2017-10-17 00:00:00","",23,0,0,0,"Disposizioni per favorire il rafforzamento e la capacità amministrativa delle amministrazioni impegnate nella gestione dei fondi strutturali e di investimento europei (SIE) 2014-2020",,0,,,,,,,0,,0,,,,,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,FALSE,,,,,
2657,"2017-07-10 00:00:00",52,0,0,0,0,24,111,10,"2017-08-02 00:00:00",FALSE,"",93,"2017-08-02 00:00:00","2017-08-02 00:00:00","",FALSE,,,,TRUE,"2017-08-02 00:00:00","2017-08-02 00:00:00","2017-09-14 00:00:00",FALSE,"",96,"2017-09-14 00:00:00","2017-09-22 00:00:00","",116,"2017-09-25 00:00:00","2017-10-05 00:00:00","",23,0,0,,"Programma complementare della Regione Siciliana 2014-2020 (delibere CIPE 10/2015). Accordo di partenariato 2014-2020 (Reg. U.E. 1303/2013)","",0,"4778","2017-10-09 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"E170052Allegato1.pdf","","",0,0,FALSE,"N.B. L'ALLEGATO ALLA DELIBERA DOVRA' ESSERE PUBBLICATO SUL SITO DEL DIPE","",,,
2658,"2017-07-10 00:00:00",53,0,0,0,0,112,98,10,"2017-08-02 00:00:00",FALSE,"",93,"2017-08-02 00:00:00","2017-08-02 00:00:00","",FALSE,,,,TRUE,"2017-08-02 00:00:00","2017-08-02 00:00:00","2017-09-14 00:00:00",FALSE,"",96,"2017-09-14 00:00:00","2017-09-22 00:00:00","",116,"2017-09-25 00:00:00","2017-10-05 00:00:00","",23,0,0,,"Programma Operativo Complementare ""Governance nazionale dei Programmi dell'Obiettivo Cooperazione territoriale europea 2014-2020. Accordo di partenariato 2014-2020 (Reg. U.E. 1303/2013)","",0,"4774","2017-10-09 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"E170053Allegato1.pdf","","",0,0,FALSE,"  L'ALLEGATO ALLA DELIBERA DOVRA' ESSERE PUBBLICATO SUL SITO DEL DIPE","",,,
2659,"2017-07-10 00:00:00",54,0,0,0,0,112,98,10,"2017-08-02 00:00:00",FALSE,"",93,"2017-08-02 00:00:00","2017-08-02 00:00:00","",FALSE,,,,TRUE,"2017-08-02 00:00:00","2017-08-02 00:00:00","2017-09-14 00:00:00",FALSE,"",96,"2017-09-14 00:00:00","2017-09-22 00:00:00","",116,"2017-09-25 00:00:00","2017-10-05 00:00:00","",24,0,0,,"Programma Operativo Complementare “Energia e sviluppo dei territori"". Accordo di partenariato 2014-2020 (Reg. U.E. 1303/2013)","",0,"4777","2017-10-09 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"","","",0,0,FALSE,"L'ALLEGATO ALLA DELIBERA DOVRA' ESSERE PUBBLICATO SUL SITO DEL DIPE","",,,
2660,"2017-07-10 00:00:00",55,0,0,0,0,112,98,10,"2017-07-26 00:00:00",FALSE,"",93,"2017-09-04 00:00:00","2017-09-04 00:00:00","",FALSE,,,,FALSE,"2017-09-04 00:00:00","2017-09-04 00:00:00","2017-09-28 00:00:00",FALSE,"",96,"2017-09-28 00:00:00","2017-10-05 00:00:00","",116,"2017-10-05 00:00:00","2017-10-17 00:00:00","",23,0,0,,"Programma Operativo Complementare MIUR  ""Ricerca e Innovazione"" (Delibera CIPE n. 11/2016) riprogrammazione. Accordo di partenariato 2014-2020 (Reg. U.E. 1303/2013)",,0,,,,,,,0,,0,,,,,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"E170055Allegato1.pdf","","",0,0,FALSE,"","",,,
2661,"2017-07-10 00:00:00",56,0,0,0,0,111,10,10,"2017-07-26 00:00:00",FALSE,"",93,"2017-09-04 00:00:00","2017-09-04 00:00:00","",FALSE,,,,FALSE,"2017-09-04 00:00:00","2017-09-04 00:00:00","2017-09-28 00:00:00",FALSE,"",96,"2017-09-28 00:00:00","2017-10-05 00:00:00","",116,"2017-10-05 00:00:00",,"",23,0,0,,"Programma Operativo Complementare 2014-2020  Regione Campania (Delibera CIPE n. 11/2016): riprogrammazione. Accordo di partenariato 2014-2020 (Reg. U.E. 1303/2013)",,0,,,,,,,0,,0,,,,,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"E170056Allegato1.pdf","","",0,0,FALSE,"QUANDO TORNA DALLE FIRME ALLEGARE IL PROGRAMMA OPERATIVO CHE E' IN CARTELLA","",,,
2662,"2017-07-10 00:00:00",57,0,0,0,0,110,10,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-20 00:00:00","2017-07-20 00:00:00","",FALSE,,,,FALSE,"2017-07-20 00:00:00","2017-07-20 00:00:00","2017-08-16 00:00:00",FALSE,"",96,"2017-08-28 00:00:00","2017-08-31 00:00:00","",116,"2017-09-01 00:00:00","2017-09-14 00:00:00","",23,0,0,,"Approvazione - ai sensi dell’art. 1, comma 3, della delibera CIPE n. 51/2016 - delle operazioni n. 1, 2, 3 e 4/2017 riferite al settore crocieristico con la controparte Norvegian Cruise Lines Corporation Ltd;","",0,"4478","2017-09-20 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","1281","2017-10-11 00:00:00","4895","2017-10-16 00:00:00",0,,,"",,,,,"E170057Allegato1.pdf","","",0,0,FALSE,"","",,,
2663,"2017-07-10 00:00:00",58,0,0,0,0,24,111,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-21 00:00:00","2017-07-21 00:00:00","",FALSE,,,,FALSE,"2017-07-24 00:00:00","2017-07-24 00:00:00","2017-08-07 00:00:00",TRUE,"",96,"2017-09-04 00:00:00","2017-09-07 00:00:00","",116,"2017-09-08 00:00:00","2017-09-14 00:00:00","",23,0,0,,"Assegnazione delle somme stanziate dalla legge di stabilità n. 190/2014, tabella E), per ricostruzione degli immobili privati","",0,"4480","2017-09-20 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,"2017-10-18 00:00:00","",,"","1225","2017-09-29 00:00:00","4707","2017-10-04 00:00:00",0,"238","2017-10-11 00:00:00","",,,,,"E170058Allegato1.xls","E170058Allegato2.pdf","",0,0,FALSE,"","Il MEF ha chiesto modifiche che sono state apportate. La delibera è presso il CD per le sigle poi può andare in firma.",,,
2664,"2017-07-10 00:00:00",59,0,0,0,0,24,111,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-21 00:00:00","2017-07-21 00:00:00","",FALSE,,,,FALSE,"2017-07-24 00:00:00","2017-07-24 00:00:00","2017-08-07 00:00:00",FALSE,"",96,"2017-08-09 00:00:00","2017-08-30 00:00:00","",116,"2019-08-30 00:00:00","2017-09-05 00:00:00","",23,0,0,0,"Sisma Abruzzo 2009: Assegnazione delle somme stanziate per la copertura del contributo straordinario riconosciuto ai Comuni colpiti dal sisma per le annualità 2015, 2016 e 2017","",0,"4261","2017-09-06 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,"2017-10-18 00:00:00","",,"","1167","2017-09-13 00:00:00","4477","2017-09-20 00:00:00",0,"225","2017-09-26 00:00:00","",,,,,,,,0,0,FALSE,,,,,
2665,"2017-07-10 00:00:00",60,0,0,0,0,24,111,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-21 00:00:00","2017-07-21 00:00:00","",FALSE,,,,FALSE,"2017-07-24 00:00:00","2017-07-24 00:00:00","2017-08-07 00:00:00",TRUE,"",96,"2017-09-04 00:00:00","2017-09-07 00:00:00","",116,"2017-09-08 00:00:00","2017-09-14 00:00:00","",23,0,0,,"Sisma Abruzzo 2009: Assegnazione di risorse -settore ricostruzione pubblica - Social housing interventi di ""Edilizia economica e popolare"" - Piano Annuale 2017 - Regione Abruzzo","",0,"4425","2017-09-15 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,"2017-10-18 00:00:00","",,"","1190","2017-09-21 00:00:00","4600","2017-09-27 00:00:00",0,"234","2017-10-06 00:00:00","",,,,,"","","",0,0,FALSE,"","Il MEF ha chiesto modifiche che sono state apportate. La delibera è presso il CD per le sigle poi può andare in firma.",,,
2666,"2017-07-10 00:00:00",61,0,0,0,0,110,10,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-20 00:00:00","2017-07-20 00:00:00","",FALSE,,,,FALSE,"2017-07-20 00:00:00","2017-07-20 00:00:00","2017-08-16 00:00:00",FALSE,"",96,"2017-08-28 00:00:00","2017-08-31 00:00:00","",116,"2017-09-01 00:00:00","2017-09-14 00:00:00","",25,0,0,,"Ripartizione dei contributi previsti per l'anno 2014 a favore dei siti che ospitano centrali nucleari e impianti del ciclo del combustibile nucleare","",0,"4427","2017-09-15 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,"2017-10-18 00:00:00","",,"","1258","2017-10-05 00:00:00","4779","2017-10-09 00:00:00",0,"244","2017-10-18 00:00:00","",,,,,"E170061Allegato1.pdf","","",0,0,FALSE,"","",,,
2667,"2017-07-10 00:00:00",62,0,0,0,0,30,10,10,"2017-07-21 00:00:00",FALSE,"",93,"2017-07-24 00:00:00","2017-07-25 00:00:00","",FALSE,,,,TRUE,"2017-07-25 00:00:00","2017-07-25 00:00:00","2017-09-14 00:00:00",FALSE,"",96,"2017-09-14 00:00:00","2017-09-22 00:00:00","",116,"2017-09-25 00:00:00","2017-10-05 00:00:00","",21,0,0,,"Programma Statistico Nazionale 2017-2019","",0,"4776","2017-10-09 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","1315","2017-10-19 00:00:00",,,0,,,,,,,,"","","",0,0,FALSE,"","",,,
2668,"2017-07-10 00:00:00",63,0,0,0,0,24,111,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-20 00:00:00","2017-07-20 00:00:00","",FALSE,,,,FALSE,"2017-07-20 00:00:00","2017-07-20 00:00:00","2017-08-16 00:00:00",FALSE,"",96,"2017-08-28 00:00:00","2017-08-31 00:00:00","",116,"2017-09-01 00:00:00","2017-09-14 00:00:00","",23,0,0,,"Revisione dell’Accordo di programma per la dismissione dagli usi militari dell’area denominata ex-POL del seno di Levante nel Porto di Brindisi (Sistema portuale Mare Adriatico) – Modifiche Delibera CIPE n. 143/1999","La delibera è stata registrata con una comunicazione (vedi prot. DIPE 4956 del 19/10/2017)",1,"4430","2017-09-15 00:00:00","30752","2017-10-16 00:00:00","",,2,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","1299","2017-10-16 00:00:00","4967","2017-10-20 00:00:00",0,,,"",,,,,"","","",0,0,FALSE,"","",,,
2669,"2017-07-10 00:00:00",64,0,0,0,0,110,10,10,"2017-07-20 00:00:00",FALSE,"",93,"2017-07-20 00:00:00","2017-07-20 00:00:00","",FALSE,,,,FALSE,"2017-07-20 00:00:00","2017-07-20 00:00:00","2017-08-16 00:00:00",FALSE,"",96,"2017-08-28 00:00:00","2017-08-31 00:00:00","",116,"2017-09-01 00:00:00","2017-09-14 00:00:00","",25,0,0,,"Piano Nazionale per la ricarica dei veicoli alimentati ad energia elettrica - Accordo di programma per la realizzazione della rete infrastrutturale ai sensi dell’articolo 17-septies, comma 5, del D.L. n. 83/2012;","",0,"4428","2017-09-15 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","1227","2017-10-03 00:00:00",,,0,,,,,,,,"","","",0,0,FALSE,"Dopo la registrazione inviare la Delibera al MIT poiché dovrà essere allegata al Decreto PCM di approvazione dell'Accordo di programma.","",,,
2670,"2017-08-07 00:00:00",65,0,0,0,0,10,10,10,"2017-09-12 00:00:00",FALSE,"",93,"2017-09-12 00:00:00","2017-09-12 00:00:00","",FALSE,,,,FALSE,"2017-09-12 00:00:00","2017-09-12 00:00:00","2017-09-28 00:00:00",TRUE,"RECEPITE OSSERVAZIONI MEF",96,"2017-09-29 00:00:00","2017-10-05 00:00:00","",116,"2017-10-05 00:00:00","2017-10-17 00:00:00","",21,0,0,,"Approvazione dello schema di Contratto di programma 2016-2020 tra il Ministero delle infrastrutture e dei trasporti e ANAS S.p.A.","",0,"4932","2017-10-18 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"","","",0,0,FALSE,"QUANDO VIENE REGISTRATA FARE HOME SUL SITO","",,,
2671,"2017-08-07 00:00:00",66,0,0,0,0,11,51,10,"2017-09-08 00:00:00",TRUE,"",93,"2017-09-08 00:00:00","2017-09-08 00:00:00","",FALSE,,,,TRUE,"2017-09-08 00:00:00","2017-09-08 00:00:00","2017-10-10 00:00:00",TRUE,"",96,"2017-10-12 00:00:00",,"",116,,,"",21,0,0,0,"Parere sullo schema di Contratto di Programma 2017-2021 tra il Ministero delle infrastrutture e dei trasporti e Rete Ferroviaria italiana S.p.A. - Parte investimenti;",,0,,,,,,,0,,0,,,,,0,,0,,,,,0,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,"2017-10-17 00:00:00","",,,,,,,0,,,,,,,,,,,0,0,FALSE,,,,,
2672,"2017-08-07 00:00:00",67,0,0,0,0,11,51,10,"2017-09-15 00:00:00",FALSE,"",93,"2017-09-15 00:00:00","2017-09-15 00:00:00","",FALSE,,,,FALSE,"2017-09-15 00:00:00","2017-09-15 00:00:00","2017-10-10 00:00:00",TRUE,"",96,"2017-10-12 00:00:00",,"",116,,,"",21,0,0,,"Nuova linea ferroviaria Torino-Lione. Sezione internazionale-parte comune italo-francese-sezione transfrontaliera. Autorizzazione alla realizzazione per lotti costruttivi e all'avvio realizzazione del 1° e del 2° lotto costruttivo",,0,,,,,,,0,,0,,,,,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"E170067Allegato1.pdf","E170067Allegato2.pdf","E170067Allegato3.pdf",0,0,FALSE,"","",,,
2673,"2017-08-07 00:00:00",68,0,0,0,0,10,10,10,"2017-09-08 00:00:00",FALSE,"",93,"2017-09-08 00:00:00","2017-09-08 00:00:00","",FALSE,,,,TRUE,"2017-09-08 00:00:00","2017-09-08 00:00:00","2017-10-20 00:00:00",TRUE,"",96,,,"",116,,,"",21,0,0,,"Aggiornamento della regolazione economica delle Società concessionarie autostradali di cui alle delibere 15 giugno 2007, n. 37 e 21 marzo 2013, n. 27",,0,,,,,,,0,,0,,,,,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"","","",0,0,FALSE,"","",,,
2674,"2017-08-07 00:00:00",80,0,0,0,0,24,111,110,"2017-10-02 00:00:00",FALSE,"",93,"2017-10-02 00:00:00","2017-10-02 00:00:00","",FALSE,,,,TRUE,"2017-10-02 00:00:00","2017-10-02 00:00:00","2017-10-18 00:00:00",FALSE,"",96,"2017-10-19 00:00:00",,"",116,,,"",24,0,0,,"Accordo di partenariato: strategia nazionale di sviluppo delle aree interne -   Attribuzione delle risorse recate dalla legge di stabilità 2016, con particolare riguardo alle aree colpite dal sisma del 24 agosto, del 26 e 30 ottobre 2016",,0,,,,,,,0,,0,,,,,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"","","",0,0,FALSE,"","",,,
2675,"2017-08-07 00:00:00",77,0,0,0,0,15,98,10,"2017-09-14 00:00:00",FALSE,"",93,"2017-09-14 00:00:00","2017-09-14 00:00:00","",FALSE,,,,TRUE,"2017-09-14 00:00:00","2017-09-14 00:00:00","2017-09-29 00:00:00",TRUE,"",96,"2017-10-02 00:00:00","2017-10-05 00:00:00","",116,"2017-10-05 00:00:00","2017-10-17 00:00:00","",23,0,0,,"Fondo per lo sviluppo e coesione 2014-2020. Accelerazione della realizzazione degli interventi delle politiche di coesione: finanziamento di azioni di sistema",,0,,,,,,,0,,0,,,,,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"","","",0,0,FALSE,"ACCOLTE OSSERVAZIONI MEF","",,,
2676,"2017-08-07 00:00:00",76,0,0,0,0,24,111,10,"2017-09-26 00:00:00",FALSE,"",93,"2017-09-26 00:00:00","2017-09-26 00:00:00","",FALSE,,,,TRUE,"2017-09-26 00:00:00","2017-09-26 00:00:00","2017-10-10 00:00:00",FALSE,"",96,"2017-10-10 00:00:00","2017-10-12 00:00:00","",116,"2017-10-12 00:00:00","2017-10-17 00:00:00","",24,0,0,,"Approvazione del Piano operativo della Regione Emilia Romagna e assegnazione di risorse","",0,"4933","2017-10-18 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,,,,,,"","","",0,0,FALSE,"","",,,
